,id,key,title,excerpt,matched_title,description,thumbnail
1028,19453961,Mathematical_object,Mathematical object,"A mathematical object is an abstract concept arising in mathematics. In the usual language of mathematics, an object is anything that has been (or could",,Anything with which mathematical reasoning is possible,"{'mimetype': 'image/png', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Schlegel_wireframe_8-cell.png/200px-Schlegel_wireframe_8-cell.png'}"
1029,5381408,Engineering_mathematics,Engineering mathematics,Engineering mathematics is a branch of applied mathematics concerning mathematical methods and techniques that are typically used in engineering and industry,,,
1030,1503369,Greek_mathematics,Greek mathematics,"Greek mathematics refers to mathematics texts and ideas stemming from the Archaic through the Hellenistic and Roman periods, mostly extant from the 7th",,Mathematics of Ancient Greeks,"{'mimetype': 'image/svg+xml', 'size': 10217, 'width': 189, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Pythagoras_Euclid.svg/189px-Pythagoras_Euclid.svg.png'}"
1031,20434,Mathematical_game,Mathematical game,"A mathematical game is a game whose rules, strategies, and outcomes are defined by clear mathematical parameters.[verification needed] Often, such games",,Game defined by mathematical parameters,"{'mimetype': 'video/webm', 'size': 5483, 'width': 200, 'height': 112, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/80/Clumsy_wagon_%28IME-USP%29.webm/200px--Clumsy_wagon_%28IME-USP%29.webm.jpg'}"
1032,326471,Mathematics_education,Mathematics education,"mathematics education is the practice of teaching and learning mathematics, along with the associated scholarly research. Researchers in mathematics education",,"Mathematics teaching, learning and scholarly research","{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/86/Mathematics_lecture_at_the_Helsinki_University_of_Technology.jpg/200px-Mathematics_lecture_at_the_Helsinki_University_of_Technology.jpg'}"
1033,10433833,Computational_mathematics,Computational mathematics,Computational mathematics involves mathematical research in mathematics as well as in areas of science where computation plays a central and essential,,Area of mathematics,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 186, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Ybc7289-bw.jpg/200px-Ybc7289-bw.jpg'}"
1034,7804447,Gambling_mathematics,Gambling mathematics,"combinations from 47. A probability model starts from an experiment and a mathematical structure attached to that experiment, namely the space (field) of events",,,
1035,577301,Magnitude_(mathematics),Magnitude (mathematics),"In mathematics, the magnitude or size of a mathematical object is a property which determines whether the object is larger or smaller than other objects",,,
1036,295829,Reflection_(mathematics),Reflection (mathematics),"In mathematics, a reflection (also spelled reflexion) is a mapping from a Euclidean space to itself that is an isometry with a hyperplane as a set of",,Mapping from a Euclidean space to itself,"{'mimetype': 'image/svg+xml', 'size': 10034, 'width': 192, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/67/Simx2%3Dtransl_OK.svg/192px-Simx2%3Dtransl_OK.svg.png'}"
1037,4140245,Operation_(mathematics),Operation (mathematics),"In mathematics, an operation is a function which takes zero or more input values (also called ""operands"" or ""arguments"") to a well-defined output value",,Procedure which produces a result from zero or more inputs,"{'mimetype': 'image/svg+xml', 'size': 1082, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/12/Basic_arithmetic_operators.svg/200px-Basic_arithmetic_operators.svg.png'}"
1038,609125,Expression_(mathematics),Expression (mathematics),"In mathematics, an expression or mathematical expression is a finite combination of symbols that is well-formed according to rules that depend on the context",,Formula that represents a mathematical object,
1039,1848052,Indian_mathematics,Indian mathematics,Indian mathematics emerged in the Indian subcontinent from 1200 BCE until the end of the 18th century. In the classical period of Indian mathematics (400,,Development of mathematics in South Asia,
1040,277380,Computer_mathematics,Computer mathematics,"Computer mathematics may refer to: Automated theorem proving, the proving of mathematical theorems by a computer program Symbolic computation, the study",,Topics referred to by the same term,
1041,4647594,Encyclopedia_of_Mathematics,Encyclopedia of Mathematics,The Encyclopedia of Mathematics (also EOM and formerly Encyclopaedia of Mathematics) is a large reference work in mathematics. The 2002 version contains,,Large reference work translated from Soviet source,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 124, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Encyclopedia_of_Math_snap_shot.jpg/200px-Encyclopedia_of_Math_snap_shot.jpg'}"
1042,24977,Product_(mathematics),Product (mathematics),"In mathematics, a product is the result of multiplication, or an expression that identifies objects (numbers or variables) to be multiplied, called factors",,Mathematical form,
1043,81863,Proportionality_(mathematics),Proportionality (mathematics),"In mathematics, two sequences of numbers, often experimental data, are proportional or directly proportional if their corresponding elements have a constant",,Property of two varying quantities with a constant ratio,"{'mimetype': 'image/svg+xml', 'size': 4699, 'width': 200, 'height': 160, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/03/Proportional_variables.svg/200px-Proportional_variables.svg.png'}"
1044,527369,Lists_of_mathematics_topics,Lists of mathematics topics,Lists of mathematics topics cover a variety of topics related to mathematics. Some of these lists link to hundreds of articles; some link only to a few,,,
1045,5308894,Space_(mathematics),Space (mathematics),"In mathematics, a space is a set (sometimes called a universe) with some added structure. While modern mathematics uses many types of spaces, such as",,Mathematical set with some added structure,"{'mimetype': 'image/svg+xml', 'size': 9203, 'width': 200, 'height': 98, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Mathematical_implication_diagram-alt-large-print.svg/200px-Mathematical_implication_diagram-alt-large-print.svg.png'}"
1046,1904373,Transformation_(function),Transformation (function),"In mathematics, a transformation is a function f, usually with some geometrical underpinning, that maps a set X to itself, i.e. f : X → X. Examples include",,Function that applies a set to itself,"{'mimetype': 'image/svg+xml', 'size': 33761, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/9/9c/A_code_snippet_for_a_rhombic_repetitive_pattern.svg/200px-A_code_snippet_for_a_rhombic_repetitive_pattern.svg.png'}"
1047,26551602,Limit_(mathematics),Limit (mathematics),"In mathematics, a limit is the value that a function (or sequence) approaches as the input (or index) approaches some value. Limits are essential to calculus",,Value approached by a mathematical object,
1048,298428,Identity_(mathematics),Identity (mathematics),"In mathematics, an identity is an equality relating one mathematical expression A to another mathematical expression B, such that A and B (which might",,Equation that is satisfied for all values of the variables,"{'mimetype': 'image/png', 'size': None, 'width': 200, 'height': 184, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Trig_functions_on_unit_circle.PNG/200px-Trig_functions_on_unit_circle.PNG'}"
1049,381013,Support_(mathematics),Support (mathematics),"In mathematics, the support of a real-valued function f {\displaystyle f} is the subset of the function domain containing the elements which are not mapped",,Part of the domain of a mathematical function where the function takes non-zero values,
1050,3461736,Data_and_information_visualization,Data and information visualization,"information visualization, scientific visualization, exploratory data analysis and statistical graphics. In the new millennium, data visualization has become",,Visual representation of data,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 97, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/17/Detail_of_Tree_of_Knowledge_after_Diderot_%26_d%27Alembert%27s_Encyclop%C3%A9die%2C_by_Chr%C3%A9tien_Fr%C3%A9d%C3%A9ric_Guillaume_Roth.jpg/200px-Detail_of_Tree_of_Knowledge_after_Diderot_%26_d%27Alembert%27s_Encyclop%C3%A9die%2C_by_Chr%C3%A9tien_Fr%C3%A9d%C3%A9ric_Guillaume_Roth.jpg'}"
1051,23265863,Biological_data_visualization,Biological data visualization,"Biology data visualization is a branch of bioinformatics concerned with the application of computer graphics, scientific visualization, and information",,Branch of bioinformatics,
1052,660850,Visualization_(graphics),Visualization (graphics),"scientific purposes. Visualization today has ever-expanding applications in science, education, engineering (e.g., product visualization), interactive multimedia",,"Set of techniques for creating images, diagrams, or animations to communicate a message","{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/4a/FAE_visualization.jpg/200px-FAE_visualization.jpg'}"
1053,30496749,Glyph_(data_visualization),Glyph (data visualization),"the context of data visualization, a glyph is any marker, such as an arrow or similar marking, used to specify part of a visualization. This is a representation",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Scatter_plot.jpg/200px-Scatter_plot.jpg'}"
1054,73362,Visualization,Visualization,"Look up visualization in Wiktionary, the free dictionary. Visualization or visualisation may refer to: Visualization (graphics), the physical or imagining",,Topics referred to by the same term,
1055,575963,Scientific_visualization,Scientific visualization,Scientific visualization (also spelled scientific visualisation) is an interdisciplinary branch of science concerned with the visualization of scientific,,Interdisciplinary branch of science concerned with presenting scientific data visually,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/54/Rayleigh-Taylor_instability.jpg/200px-Rayleigh-Taylor_instability.jpg'}"
1056,992525,Infographic,Infographic,"see patterns and trends. Similar pursuits are information visualization, data visualization, statistical graphics, information design, or information",,Graphic visual representation of information,"{'mimetype': 'image/svg+xml', 'size': 27729, 'width': 200, 'height': 154, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/0/00/Washington_Metro_diagram_sb.svg/200px-Washington_Metro_diagram_sb.svg.png'}"
1057,17589208,Dundas_Data_Visualization,Dundas Data Visualization,"Dundas Data Visualization, Inc. is a software company specializing in data visualization and dashboard solutions. In addition to developing enterprise-level",,Software company in Canada,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 100, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/7/75/Logo-Corporate---RGB.jpg/200px-Logo-Corporate---RGB.jpg'}"
1058,64400684,Color_coding_in_data_visualization,Color coding in data visualization,"coding for data visualization is enabled by four technologies: statistics, color technology, displays and computing. Visualization of data was proceduralized",,,
